timestamp,talonsrx_1__selected_sensor_velocity__pid_0_, talonsrx_1__output_voltage
4214,0.0, 0.0
4219,0.0, 0.0
4224,0.0, 0.0
4229,0.0, 0.0
4234,0.0, 0.0
4239,0.0, 0.0
4244,0.0, 0.0
4249,0.0, 0.0
4254,0.0, 0.0
4259,0.0, 0.0
4264,0.0, 0.0
4269,0.0, 0.0
4274,0.0, 0.0
4279,0.0, 0.0
4284,0.0, 0.0
4289,0.0, 0.0
4294,0.0, 0.0
4299,0.0, 0.0
4304,0.0, 0.0
4309,0.0, 0.0
4314,0.0, 0.0
4319,0.0, 0.0
4324,0.0, 0.0
4329,0.0, 0.0
4334,0.0, 0.0
4339,0.0, 0.0
4344,0.0, 0.0
4349,0.0, 0.0
4354,0.0, 0.0
4359,0.0, 0.0
4364,0.0, 0.0
4369,0.0, 0.0
4374,0.0, 0.0
4379,0.0, 0.0
4384,0.0, 0.0
4389,0.0, 0.0
4394,0.0, 0.0
4399,0.0, 0.0
4404,0.0, 0.0
4409,0.0, 0.0
4414,0.0, 0.0
4419,0.0, 0.0
4424,0.0, 0.0
4429,0.0, 0.0
4434,0.0, 0.0
